# EngineShelf - what each shelf version brought, from MDN browser-compat-data.
# Written by tools/features.py. F <engine> <id> <count> <name>|<name>|...
# The count is every feature that version was first to support; the names are the
# most notable 14 of them, so a row can say what it brought without shipping all of it.
F	chromium	151	16	position-anchor|ruby-overhang|color()|headingoffset attribute|headingreset attribute|popover attribute|AnimationEvent|Blob|HTMLElement|PerformanceEntry|Request|Response|SpeechRecognition|TransitionEvent
F	chromium	152	15	:buffering|:muted|:paused|:playing|:seeking|:stalled|:volume-locked|window-drag|autocorrect attribute|DeviceMotionEvent|DeviceOrientationEvent|HTMLElement|HTMLTemplateElement|Navigator
F	firefox	51.0	36	:indeterminate|:placeholder|:placeholder-shown|<img>|<input>|<textarea>|clip-path|Intl.DateTimeFormat|Symbol.toStringTag|TypedArray.toLocaleString|TypedArray.toString|CanvasRenderingContext2D|DOMTokenList|Element
F	firefox	52.0	195	:first-child|:focus-within|:last-child|:nth-child|:nth-last-child|:only-child|<a>|<area>|<input>|align-content|align-items|align-self|Array.toLocaleString|AsyncFunction
F	firefox	53.0	56	caret-color|display|Function.name|Intl.DateTimeFormat|mask|mask-clip|mask-composite|mask-image|mask-mode|mask-origin|mask-position|mask-repeat|mask-size|place-content
F	firefox	54.0	14	appearance|clip-path|Function.toString|Intl.DateTimeFormat|Intl.NumberFormat|basic-shape()|Client|Clients|Element|origin|ProgressEvent|Request|URL|URLSearchParams
F	firefox	55.0	70	:-moz-first-node|:-moz-last-node|:cue|AsyncGenerator|AsyncGenerator.next|AsyncGenerator.return|AsyncGenerator.throw|AsyncGeneratorFunction|AsyncGeneratorFunction.AsyncGeneratorFunction|clear|float|Float32Array.Float32Array|Float64Array.Float64Array|Int16Array.Int16Array
F	firefox	56.0	18	<iframe>|<link>|CanvasRenderingContext2D|Document|HTMLButtonElement|HTMLIFrameElement|HTMLInputElement|HTMLLinkElement|HTMLMediaElement|HTMLMeterElement|HTMLOutputElement|HTMLProgressElement|HTMLSelectElement|HTMLTextAreaElement
F	firefox	57.0	33	<input>|@media|AsyncIterator|AsyncIterator.@@asyncIterator|Symbol.asyncIterator|async generator function|async generator methods|async iterators|for await of|image()|AbortController|AbortSignal|BroadcastChannel|DedicatedWorkerGlobalScope
F	firefox	58.0	20	@font-face|Intl.DateTimeFormat|Intl.NumberFormat|Intl.PluralRules|Promise.finally|optional catch binding|Document|Element|EXT_sRGB|FontFace|IDBRequest|IDBTransaction|PerformanceNavigationTiming|PerformanceResourceTiming
F	firefox	59.0	30	:placeholder-shown|<select>|<textarea>|@media|display|overscroll-behavior|overscroll-behavior-x|overscroll-behavior-y|position|Animation|CSSNamespaceRule|DOMMatrixReadOnly|Element|Event
F	firefox	60.0	23	<script>|Array.values|paint-order|default|export|import|Animation|AuthenticatorAssertionResponse|AuthenticatorAttestationResponse|AuthenticatorResponse|Credential|CredentialsContainer|Document|HTMLScriptElement
F	firefox	61.0	34	@document|column-gap|flex|flex-basis|font-stretch|font-style|font-weight|gap|overflow|row-gap|String.trimEnd|String.trimStart|AudioContext|Document
F	firefox	62.0	34	:selection|@font-face|Array.flat|Array.flatMap|font-optical-sizing|font-variation-settings|JSON.json_superset|shape-image-threshold|shape-margin|shape-outside|import meta|resolution()|console|DataTransfer
F	firefox	63.0	57	:defined|:host|:hostfunction|:slotted|<img>|<slot>|@media|align-content|align-items|align-self|column-gap|content|gap|inset-block
